Agency_Name,State_Name,District_Name,Tahsil_Name,Station_Name,Latitude,Longitude,Station_Type,Station_Status
Uttar Pradesh GW,UTTAR PRADESH,CHITRAKOOT,HAMIRPUR,PRIMARY SCHOOL INGOHATA,25.624833,79.539118,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HAMIRPUR,HAMIRPUR,PRIMARY SCHOOL PARA,25.807394,80.194179,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,"PRIMARY SCHOOL, BAMHOORI KHURD",25.317413,79.679107,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,CHITRAKOOT,MAHOBA,"PRIMARY SCHOOL, BAMHOORI KHURD",25.317413,79.679107,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JHANSI,JHANSI,"PRIMARY SCHOOL, KUSRAMA",25.182275,78.497391,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,CHITRAKOOT,MAHOBA,PRIMARY SCHOOL BIJOORI,25.276829,79.551523,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL NATARA,25.463484,79.828343,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL PADHA,25.486655,79.879987,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL SUNNI,27.2025847,79.798434,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,U.P. MADHYAMIK VIDYALAYA KOTHAWAN,27.2307536,80.2757193,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL KHAKNAPUR,27.0730293,80.0895443,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL TILAYIA KALAN,27.0251665,80.5453028,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL AGHAPUR,27.7106655,79.9476784,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL KUNDI,27.6370922,79.8404925,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL MAGDAPUR,27.3376994,80.1127165,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HARDOI,AHIRORI,PRIMARY SCHOOL PAYGAURA,27.2863172,80.1980793,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LAKHIMPUR,BEHJAM,BDO OFFICE CAMPUS BEHJAM,27.8844208,80.6380711,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LAKHIMPUR,BEHJAM,BDO OFFICE CAMPUS BIJUWA,27.8689327,80.6123502,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LAKHIMPUR,ISSANAGAR,PRIMARY SCHOOL JASWANT NAGAR,28.0005071,80.4409664,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LAKHIMPUR,ISSANAGAR,PRIMARY SCHOOL JALALPUR,27.8272901,80.5529231,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LAKHIMPUR,ISSANAGAR,PRIMARY SCHOOL OSARI,27.7869187,80.3913325,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PANCHAYAT BHAWAN  KATHWARA,27.019958,80.845183,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PANCHAYAT BHAWAN  HARDHAURPUR,27.010622,80.87812,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRATHMIK VIDYALAYA SARAIYA,27.026526,80.910366,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,BASIC VIDYALAYA  MALESEMAU,26.830242,81.016078,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRATHMIK VIDYALAYA MAHMOODPUR,26.7692714,81.1029451,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,RAMPAL TRIVEDI INTER COLLEGE GOSAIGANJ,26.8157578,81.0911879,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,BDO OFFICE CAMPUS KAKORI,26.870773,80.793249,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRIMARY SCHOOL UDAYGANJ  GAURI HIGHER,26.741466,80.859232,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,BASIC VIDYALAYA  MALESEMAU,27.003677,80.786205,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,BDO OFFICE CAMPUS MAL,27.02338,80.73918,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,MAHATMA GANDHI INTER COLLEGE MALIHABAD,26.937736,80.711652,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,NAVJEEVAN INTER COLLEGE MOHANLAL GANJ,26.685273,80.981721,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,POORV MAADHYAMIK VIDYAALAY SHESHPUR,26.531086,81.062063,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRIMARY SCHOOL BHASINDA,26.669495,80.955287,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRIMARY SCHOOL DHANWARA,26.656314,80.957197,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRIMARY SCHOOL UTTAR GAON,26.634357,80.933168,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRATHMIK VIDYALAYA HASNAPUR,26.775632,81.016946,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,PRIMARY SCHOOL POORAB PARVAT,26.715829,80.91832,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,LUCKNOW,LUCKNOW,POORV MAADHYAMIK VIDYAALAY MATI,26.715944,80.91871,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,POORV MAADHYAMIK VIDYAALAY BAWAN BUZURG BALLA,26.3733843,81.2519783,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,POORV MAADHYAMIK VIDYAALAY TILENDA,26.49474661,81.1484623,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,POORV MAADHYAMIK VIDYAALAY SALEMPUR,26.0786291,81.0710337,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,POORV MAADHYAMIK VIDYAALAY SORAJPUR,26.0665491,81.1385056,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,HARCHANDPUR INTER COLLEGE HARCHANDPUR,26.342599,81.1685567,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,POORV MAADHYAMIK VIDYAALAY JAGATPUR,26.0499353,81.2750499,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,PRATHMIK VIDYALAYA  RAMUAPUR,26.26066,80.889473,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,POORV MAADHYAMIK VIDYAALAY CHANDATIKAR,26.1224047,81.0129316,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,PRATHMIK VIDYALAYA  JIHWA,26.3840548,81.243002,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,PRATHMIK VIDYALAYA  MAUAYIMA,26.2235957,81.2622617,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,PRATHMIK VIDYALAYA  DIGHIYA,26.1082207,80.8882377,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,RAIBARELI,LALGANJ,PRATHMIK VIDYALAYA  DEDANI,26.181179,81.168334,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,SITAPUR,BISWAN,BDO OFFICE CAMPUS ALIYA,27.677755,80.653137,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,SITAPUR,BISWAN,DDO OFFICE CAMPUS ALIYA,27.7684111,80.7283256,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,SITAPUR,BISWAN,BDO OFFICE CAMPUS BISWAN,27.5128418,80.7273695,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,SITAPUR,BISWAN,BDO OFFICE CAMPUS GODLAMAU,27.3484498,80.656102,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,SITAPUR,BISWAN,BDO OFFICE CAMPUS MOHMOODABAD,27.303227,81.1234688,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,NAGAR PALIKA PARISHAD  GANGAGHAT,26.483838,80.388754,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,PANCHAYAT BHAWAN  GANGADASPUR,26.780465,80.228983,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,PRIMARY SCHOOL SHIRSH KANHAR,26.8086574,80.5630487,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,NAGAR PANCHAYAT  SAFIPUR,26.73954,80.3462928,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,PRIMARY SCHOOL JAWAMNAGAR,26.669469,80.324455,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,PRIMARY SCHOOL RAUTAPUR,26.487341,80.436783,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,UNNAO,UNNAO,AANGANWADI KENDRA DEVRA KHURD,26.558592,80.447498,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,"PRIMARY SCHOOL, SANGHOLI TAGA",28.83171,78.380654,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,BAGHPAT,PRIMARY SCHOOL HILWADI,28.83171,78.380654,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,"PRIMARY SCHOOL, SABAGA",29.148995,77.168007,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,BAGHPAT,PRIMARY SCHOOL SABAGA,29.148995,77.168007,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL GAURIPUR JAVAHAR NAGAR,28.991657,77.222013,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BARAUT,PRIMARY SCHOOL DHIKANA,29.08345,77.218858,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL DHANAURA TIKARI,29.217309,77.451665,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL TEWALAGARHI,29.202959,77.454399,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL BHAGWANPUR,29.183441,77.339036,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL ASARA BIGHAWATI,29.245882,77.315409,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL BODHA,29.284083,77.166521,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL KAKADIPUR,29.253637,77.280787,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL KAKAURKALA,29.173352,77.15018,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY SCHOOL SILANA,29.192123,77.220546,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,MEERUT,PRIMARY / COMPOSITE SCHOOL CHIRAUDI,29.150527,77.679529,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,MEERUT,PRIMARY / COMPOSITE SCHOOL MAHALAKA,29.151556,77.777042,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,MEERUT,PRIMARY / COMPOSITE SCHOOL AFJALPUR PAVATI,28.981737,77.610493,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,MEERUT,PRIMARY / COMPOSITE SCHOOL SATVAI,29.010587,77.545764,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,"PRIMARY SCHOOL, BANDPUR",28.901758,77.266898,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,BAGHPAT,PRIMARY SCHOOL BANDPUR,28.901758,77.266898,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL KHEDA BALRAMPUR ITIYARA,28.890512,77.67112,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL TATINASANI,28.888823,77.618969,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGPAT,PILANA,PRIMARY SCHOOL SAIDBHAR,28.978171,77.422342,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL BANWARIPUR,29.055191,77.522527,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL PEPALA,28.991386,77.614937,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL JULAIDA,29.134001,77.593492,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL SARADHANA DEHAT,29.143504,77.608033,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,BAGHPAT,BAGHPAT,"PRIMARY / COMPOSITE SCHOOL, JAINPUR",29.130855,77.514345,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,BAGHPAT,PRIMARY / COMPOSITE SCHOOL JAINPUR,29.130855,77.514345,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HAPUR,HAPUR,PRIMARY SCHOOL BASATPUR,28.61453,77.680498,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HAPUR,HAPUR,"PRIMARY SCHOOL, KARIMPUR BHAIPUR",28.617032,77.688149,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,HAPUR,PRIMARY SCHOOL KARIMPUR BHAIPUR,28.617032,77.688149,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,HAPUR,"PRIMARY SCHOOL, DEVALI",28.831169,78.983808,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,HAPUR,PRIMARY SCHOOL DEVALI,28.831169,78.983808,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,HAPUR,"PRIMARY SCHOOL, LODHIPUR SOBANPUR",28.97489,78.001611,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,MEERUT,PRIMARY SCHOOL LODHIPUR SOBANPUR,28.830521,78.001611,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HAPUR,HAPUR,PRIMARY SCHOOL BHOVAPUR,28.787527,77.99383,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HAPUR,HAPUR,PRIMARY SCHOOL DARIYAPUR,28.709497,78.004212,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,HAPUR,HAPUR,PRIMARY SCHOOL RAJHAIDA,28.734749,78.004712,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MEERUT,MEERUT,PRIMARY SCHOOL PALI,29.121439,77.98385,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JHANSI,JHANSI,"PRIMARY SCHOOL, SARWA",25.305553,78.436288,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JHANSI,JHANSI,PRIMARY SCHOOL LEVA,25.305553,78.436288,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL SAGUNIYAMAPH,25.175313,79.466089,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL BEJANAGAR,25.283158,79.91282,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL KARAHA,25.48727,80.086818,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL SISRI KALA,25.464895,80.093568,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHOBA,MAHOBA,PRIMARY SCHOOL DIDVARA,25.381003,79.45285,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,PRIMARY SCHOOL SOHANPUR,26.254274,84.073869,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,B.D.O.OFFICE CAMPUS BARHAJ,26.279088,83.726383,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,PRIMARY SCHOOL MARKNA,26.328658,83.796855,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,PRIMARY SCHOOL MISHRAULI DICHIT,26.395355,83.950282,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,PRIMARY SCHOOL DHARKWAN,26.281971,83.98506,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,PRIMARY SCHOOL HARKHAULI,26.205293,83.929132,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,PRIMARY SCHOOL MANIHARI,26.324727,83.895237,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,DEORIA,DEORIA,B.D.O.OFFICE CAMPUS TARKULWA,26.627487,83.890943,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL OJHAULI,26.290279,83.477789,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL BHATPAR (SAUKHOR),26.332518,83.486744,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,B.D.O.OFFICE CAMPUS BELGHAT,26.432863,83.16397,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL BELA,26.43956,83.200321,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL MURARPUR,26.416214,83.260961,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL BENIGANJ,26.851039,83.411243,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,B.D.O.OFFICE CAMPUS GAGAHA,26.448899,83.437416,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL DHAKWARCHAK,26.405964,83.35375,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL GOPALPUR PATHAM,26.370555,83.321349,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL NIBI DUBEY-2,26.29987,83.41756,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL TURKWALIYA,26.877581,83.255728,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL DHAUSA,26.502734,83.395847,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL JAGDISPUR BHALUWAN 2ND,26.442209,83.437771,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,B.D.O.OFFICE CAMPUS PALI,26.820966,83.199014,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,JUNIOR HIGH SCHOOL DUMARI NIWAS,26.850334,83.145914,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL KASROL,26.757395,83.15174,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL AWADPUR,26.673028,83.538627,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL DEWAPAR,26.424997,83.282022,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,GORAKHPUR,GORAKHPUR,PRIMARY SCHOOL MALHANPAR,26.54411,83.288612,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,B.D.O.OFFICE CAMPUS MALHANPAR,26.929571,83.722809,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL SENDURIYA VISHUNPUR,26.853547,83.570716,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,B.D.O.OFFICE CAMPUS DUDHAI,26.797767,84.156572,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL GORARIYA,26.850066,84.104261,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL LALA CHHAPRA,26.816625,84.087488,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,JUNIOR HIGH SCHOOL JOKWA BUJURG,26.69364,84.013048,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL BELWAKALA,26.641525,84.032483,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL NARAYANPUR KHOTI,26.585795,84.010243,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,CHHITAUNI INTER COLLAGE KHADDA,26.863188,83.958825,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,JUNIOR HIGH SCHOOL SHIVDATT CHAPRA,27.090328,83.88871,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL BASDILA,27.17613,83.885634,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,B.D.O.OFFICE CAMPUS MOTICHAK,26.788696,83.716851,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL MATHAULI BAZAR,26.857247,83.748407,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,B.D.O.OFFICE CAMPUS SEWARHI,26.724761,84.216518,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL RAMPUR BAGRA N0.2,26.615684,84.3281556,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,B.D.O.OFFICE CAMPUS TAMKUHI,26.88383,84.012076,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,KUSHINAGAR,HATA,PRIMARY SCHOOL RAJWATIYA,26.689937,84.115806,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,PRIMARY SCHOOL NAUSAGAR,27.170024,83.18968,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,PRIMARY SCHOOL BHAGATAR,27.219543,83.661949,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,PRIMARY SCHOOL MADANPURA,27.284935,83.691957,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,PRIMARY SCHOOL PURNIHA,27.37898,83.710192,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,PRIMARY SCHOOL SAMPATIHA,27.349231,83.374206,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,JUNIOR HIGH SCHOOL GARAURA,27.428224,83.448121,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,PRIMARY SCHOOL BALAEKHOR,27.23984,83.750953,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,MAHARAJGANJ,MAHARAJGANJ,B.D.O.OFFICE CAMPUS SISWA,27.141974,83.767362,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JALAUN,JALAUN,PRIMARY SCHOOL GARHER,26.017751,79.382879,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JALAUN,JALAUN,PRIMARY SCHOOL HATHNAKHURD,26.105777,79.289254,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JALAUN,JALAUN,PRIMARY SCHOOL BASTI,26.056467,79.183745,GROUND,INSTALLED
Uttar Pradesh GW,UTTAR PRADESH,JALAUN,JALAUN,PRIMARY SCHOOL LONA,26.022765,79.166549,GROUND,INSTALLED
